movie_id,actor_id
9792,5025
9792,28660
9792,59283
13778,60950
13778,1980
13778,14886
13778,56153
13778,59176
228203,1269
228203,1557921
228203,1116973
228203,1354957
228203,1557923
41382,58197
41382,53336
41382,101519
41382,18284
41382,1037299
13960,76126
13960,94103
13960,66526
13960,98772
13960,76129
114150,84223
114150,73128
114150,29221
114150,221098
114150,221581
26602,33260
26602,10860
26602,10430
26602,26457
26602,6197
10223,2053
10223,2233
10223,879
10223,15011
10223,10486
16028,73836
16028,46772
16028,58019
16028,52776
16028,17866
15639,15897
15639,120249
15639,25147
15639,28638
15639,54718
16112,77156
16112,25503
16112,27011
16112,120608
16112,90776
26390,1205
26390,1896
26390,569
26390,10814
26390,7132
27759,10017
27759,25787
27759,14261
27759,21944
27759,30126
109428,530618
109428,79795
109428,17441
109428,51989
109428,1046233
23049,54645
23049,3037
23049,89705
23049,89706
23049,16846
9310,3291
9310,6065
9310,16855
9310,5293
9310,21594
11411,20006
11411,20011
11411,193
11411,55278
11411,1067
16988,210773
16988,80968
16988,20196
16988,957076
16988,19961
7304,8167
7304,52414
7304,21657
7304,9046
7304,10841
24747,8767
24747,4174
24747,18325
24747,56890
24747,18992
58048,3125
58048,2228
58048,652
58048,10983
58048,2249
1491,819
1491,10860
1491,13242
1491,17328
1491,1665
2989,6929
2989,29369
2989,29372
2989,29373
2989,29374
10629,112
10629,43131
10629,8785
10629,18345
10629,111837
255343,1121
255343,27972
255343,55493
255343,1261473
255343,78882
4723,18918
4723,57599
4723,11863
4723,16855
4723,39125
25763,83037
25763,1933
25763,24590
25763,1818
25763,17183
79694,45827
79694,60898
79694,10993
79694,78430
79694,220232
4032,34612
4032,11510
4032,707
4032,8944
4032,15416
18615,2227
18615,3223
18615,15232
18615,1166
18615,13724
10673,6952
10673,3392
10673,8349
10673,589
10673,11885
4584,204
4584,7056
4584,3291
4584,207
4584,4566
2977,1813
2977,5530
2977,477
2977,2505
2977,10978
10760,29220
10760,60072
10760,16839
10760,15034
10760,35550
11093,6161
11093,2282
11093,12260
11093,3713
11093,21165
207,2157
207,569
207,2692
207,2693
207,2694
8467,206
8467,8447
8467,34485
8467,8437
8467,5170
639,5344
639,7904
639,4
639,9257
639,9258
24226,3636
24226,44079
24226,5251
24226,2091
24226,47137
9285,33654
9285,57599
9285,20189
9285,57133
9285,132078
14709,19210
14709,20189
14709,10127
14709,8167
14709,77174
74643,56024
74643,82923
74643,1230
74643,2505
74643,14698
13788,51992
13788,64
13788,22122
13788,55086
13788,17605
83666,62
83666,819
83666,929906
83666,929905
83666,1532
10781,22123
10781,66741
10781,59263
10781,66743
10781,8655
318850,1465324
318850,124760
318850,190908
318850,48
318850,80860
13908,56159
13908,1213786
13908,18285
13908,14833
13908,9274
39180,61981
39180,15234
39180,57451
39180,60023
39180,97188
16161,8169
16161,40036
16161,88183
16161,10182
16161,19767
49950,96625
49950,85825
49950,55086
49950,90033
49950,34202
10956,60950
10956,35476
10956,18326
10956,33527
10956,56824
9594,15111
9594,18071
9594,106836
9594,106837
9594,70591
4638,11108
4638,11109
4638,388
4638,14887
4638,28847
13972,9599
13972,76229
13972,516
13972,8170
13972,23959
5038,1245
5038,15556
5038,3810
5038,955
5038,60021
10571,33260
10571,4174
10571,21593
10571,19275
10571,21595
10994,8291
10994,1160
10994,6614
10994,32
10994,33457
19994,19537
19994,71070
19994,27104
19994,11702
19994,18999
25166,518
25166,73931
25166,9206
25166,8944
25166,1893
30890,1243
30890,12021
30890,8447
30890,16376
30890,5010
23169,11288
23169,28660
23169,517
23169,5313
23169,2955
17403,16855
17403,42626
17403,19
17403,69399
17403,19152
12120,707
12120,326
12120,16165
12120,21595
12120,13922
9800,31
9800,5292
9800,4765
9800,2453
9800,3131
1090,14886
1090,12647
1090,15370
1090,7132
1090,352
18475,61658
18475,51857
18475,15899
18475,55265
18475,230176
40160,738
40160,2769
40160,9857
40160,32791
40160,2641
18074,12052
18074,100
18074,49
18074,13242
18074,6861
9689,1243
9689,3267
9689,4939
9689,23959
9689,21958
9781,4133
9781,35768
9781,820
9781,53492
9781,7401
8009,38559
8009,29021
8009,6574
8009,738
8009,53515
3877,4587
3877,1121
3877,12640
3877,8291
3877,34051
8854,35806
8854,49425
8854,6487
8854,21624
8854,43853
152599,8293
152599,17604
152599,73421
152599,52776
152599,1142686
18840,5469
18840,20162
18840,9195
18840,29791
18840,13333
68727,5530
68727,1925
68727,5916
68727,219737
68727,165424
12657,74036
12657,55638
12657,5384
12657,19767
12657,73830
12410,110
12410,11355
12410,2983
12410,978
12410,66431
34647,112741
34647,59882
34647,112745
34647,545627
34647,112743
73935,5588
73935,78080
73935,10205
73935,6105
73935,12900
28178,1205
28178,11148
28178,1206
28178,11398
28178,20376
185567,114
185567,2178
185567,228372
185567,1353810
185567,113228
264656,448
264656,2176
264656,504787
264656,5064
264656,502
35696,74354
35696,2535
35696,7166
35696,88059
35696,155808
16351,10917
16351,10268
16351,290
16351,7708
16351,60089
38717,8767
38717,33196
38717,1980
38717,6905
38717,15900
18777,11477
18777,36424
18777,327
18777,68276
18777,5294
9035,51797
9035,56749
9035,9281
9035,2518
9035,56750
90,776
90,777
90,778
90,780
90,781
771,11510
771,4517
771,11511
771,11512
771,11514
9576,4483
9576,4431
9576,8437
9576,12850
9576,1466
744,500
744,11084
744,5576
744,11085
744,4139
14,1979
14,516
14,2155
14,8210
14,8211
45269,5472
45269,118
45269,1283
45269,529
45269,9191
9493,1100
9493,518
9493,11164
9493,43476
9493,16560
22556,227
22556,49
22556,37917
22556,37632
22556,86275
873,2395
873,13307
873,2047
873,13308
873,13309
205596,71580
205596,116
205596,1247
205596,139549
205596,85718
10765,18892
10765,39015
10765,23346
10765,5255
10765,5960
16769,5606
16769,2176
16769,76136
16769,821
16769,590
33217,89819
33217,111922
33217,46074
33217,18324
33217,90498
132232,83002
132232,12795
132232,223126
132232,1094759
132232,10210
11153,54812
11153,821
11153,70089
11153,1811
11153,1904
208134,9656
208134,1148130
208134,95789
208134,5953
208134,2229
1165,15735
1165,3968
1165,2505
1165,15736
1165,15737
4011,16935
4011,7447
4011,1920
4011,2232
4011,11514
17202,80602
17202,4721
17202,54421
17202,64856
17202,12977
9587,1920
9587,5168
9587,17187
9587,20767
9587,205
65086,10980
65086,8785
65086,202360
65086,934737
65086,40672
10053,38670
10053,55775
10053,2478
10053,49271
10053,9048
11870,51391
11870,13242
11870,29220
11870,19275
11870,49002
11778,380
11778,3096
11778,47879
11778,4690
11778,5064
586,4483
586,380
586,8256
586,57755
586,26485
18736,5958
18736,143330
18736,82625
18736,62036
18736,9641
134411,18918
134411,12834
134411,19498
134411,4038
134411,39390
287903,36801
287903,3051
287903,1331652
287903,28638
287903,1259762
9276,22123
9276,109
9276,20387
9276,25872
9276,2299
15765,9780
15765,2975
15765,100653
15765,18346
15765,80990
2142,16483
2142,1037
2142,11477
2142,380
2142,4688
11397,69210
11397,16828
11397,56824
11397,29020
11397,18658
77016,131
77016,454
77016,76511
77016,84223
77016,35029
11478,11866
11478,8167
11478,57686
11478,57451
11478,4443
266856,37632
266856,72855
266856,23458
266856,1639
266856,16358
13411,6213
13411,17637
13411,18471
13411,35705
13411,56871
10564,524
10564,15852
10564,8893
10564,3234
10564,35
947,11390
947,12248
947,5401
947,10018
947,5004
24150,21318
24150,21319
24150,9832
24150,96047
24150,1370
228970,368
228970,4784
228970,1218218
228970,1223463
228970,91520
18405,39520
18405,2234
18405,78150
18405,453
18405,84497
6961,23959
6961,20212
6961,9273
6961,1709
6961,53013
11442,8944
11442,69614
11442,6485
11442,69616
11442,51798
2493,2130
2493,32
2493,25503
2493,25504
2493,14541
14047,5292
14047,77277
14047,2178
14047,77278
14047,55314
64690,30614
64690,36662
64690,17419
64690,13
64690,25072
11132,49265
11132,28472
11132,21104
11132,17486
11132,19537
17127,4491
17127,22226
17127,17265
17127,21278
17127,19
1562,17606
1562,18023
1562,9827
1562,17604
1562,6195
232679,8767
232679,19654
232679,4784
232679,6574
232679,1160181
17880,8447
17880,1285
17880,18249
17880,2639
17880,66070
14736,77196
14736,31031
14736,5411
14736,4987
14736,1981
9434,3036
9434,6613
9434,707
9434,3234
9434,1903
23706,18277
23706,19159
23706,51329
23706,83586
23706,132078
11531,4889
11531,52886
11531,57514
11531,69748
11531,69750
9100,17346
9100,826
9100,9206
9100,19222
9100,22108
116,1244
116,1245
116,1246
116,1248
116,1249
38843,125025
38843,77948
38843,38405
38843,18354
38843,417
1245,4173
1245,7056
1245,1292
1245,20006
1245,3291
4995,13240
4995,16475
4995,4764
4995,1231
4995,11155
10413,15111
10413,2165
10413,18793
10413,15854
10413,65036
14012,74428
14012,49
14012,53807
14012,8291
14012,133212
9793,37008
9793,59293
9793,42547
9793,54865
9793,20754
12212,41421
12212,56045
12212,18284
12212,7678
12212,18471
13768,6279
13768,227
13768,5606
13768,23495
13768,82519
8975,56446
8975,56447
8975,418
8975,160179
8975,9378
342521,291263
342521,298410
342521,1230868
342521,5384
342521,1307543
45272,12052
45272,9828
45272,74428
45272,85825
45272,974334
9424,11006
9424,3897
9424,6408
9424,52023
9424,21089
97367,30614
97367,51329
97367,8170
97367,122889
97367,1041440
254904,517
254904,972356
254904,18182
254904,17200
254904,1357023
18681,3061
18681,15852
18681,29459
18681,108988
18681,35341
12162,17604
12162,53650
12162,49271
12162,529
12162,5469
11495,18181
11495,69597
11495,12517
11495,58691
11495,8349
64689,287
64689,59233
64689,77335
64689,4691
64689,11477
157849,1233
157849,53714
157849,32
157849,3872
157849,5293
13166,36423
13166,9626
13166,56595
13166,52480
13166,16846
15511,78297
15511,78298
15511,60272
15511,1016945
15511,127387
37003,33684
37003,82426
37003,82427
37003,82428
12211,38559
12211,27422
12211,71900
12211,1341
12211,9146
13816,37934
13816,52851
13816,18288
13816,62066
13816,74612
51828,1813
51828,38941
51828,1276
51828,25136
51828,6979
22798,27578
22798,61178
22798,41091
22798,69597
22798,92019
7501,12834
7501,52708
7501,13922
7501,12835
7501,6949
10743,12833
10743,3293
10743,9779
10743,4483
10743,1271
37718,13
37718,4430
37718,1533
37718,1229
37718,1036
15237,8945
15237,15852
15237,378
15237,2449
15237,78017
9686,1243
9686,58529
9686,58530
9686,12021
9686,58531
97430,934
97430,140
97430,78324
97430,150
97430,1077356
12257,69597
12257,11514
12257,36422
12257,28410
12257,10409
13539,22290
13539,21594
13539,2299
13539,12132
13539,6907
68,378
68,380
68,381
68,65
68,382
14024,5958
14024,78730
14024,18181
14024,51455
14024,12931
115,1229
115,1230
115,1231
115,884
115,1233
7874,2231
7874,6886
7874,12111
7874,3978
7874,9785
4911,6856
4911,100
4911,39977
4911,2039
4911,10182
1988,11701
1988,5346
1988,76793
1988,128645
1988,81681
16222,58006
16222,81295
16222,80109
16222,17051
16222,84497
9557,9777
9557,52117
9557,41901
9557,2535
9557,44243
9026,4757
9026,5472
9026,368
9026,5309
9026,207
57943,55152
57943,10431
57943,29792
57943,6461
18276,36422
18276,33235
18276,60073
18276,1462
18276,88076
8321,72466
8321,2039
8321,5469
8321,11291
8321,45749
72359,64342
72359,11703
72359,58563
72359,3978
72359,1214870
10186,11678
10186,54415
10186,18979
10186,54693
10186,203772
25704,6279
25704,70303
25704,17289
25704,43775
25704,14837
133694,1892
133694,17697
133694,3910
133694,14892
133694,155
19265,16376
19265,38940
19265,16328
19265,21731
19265,84421
36047,65239
36047,15010
36047,33286
36047,19223
36047,41249
8053,2176
8053,12834
8053,20309
8053,31717
8053,6832
2290,2157
2290,12647
2290,23621
2290,23622
2290,23623
5236,3223
5236,5576
5236,11705
5236,21246
5236,6066
6552,50398
6552,13922
6552,56731
6552,2535
6552,50400
1018,3489
1018,15007
1018,15008
1018,6486
1018,15009
10075,51536
10075,12791
10075,1874
10075,15533
10075,47703
38031,9138
38031,4173
38031,3489
38031,16851
38031,3131
42188,36662
42188,37625
42188,116
42188,93210
42188,127558
112430,5577
112430,658
112430,2232
112430,51792
112430,4941
6687,57755
6687,1246
6687,51072
6687,17093
6687,3491
13853,589
13853,14699
13853,1736
13853,15419
13853,172725
31306,29369
31306,52
31306,155
31306,14702
31306,7470
8461,3489
8461,3129
8461,10692
8461,55493
8461,55494
331592,589706
331592,1498757
331592,1417798
331592,1132647
331592,174331
47692,382
47692,20054
47692,7708
47692,73283
47692,43131
400,1271
400,1062
400,4520
400,5502
400,4515
9104,73421
9104,228
9104,349
9104,10690
9104,4513
23759,17288
23759,18182
23759,18616
23759,15498
23759,17287
24206,16644
24206,27638
24206,61671
24206,32887
10185,51329
10185,980
10185,15110
10185,57451
10185,45566
75033,13550
75033,18288
75033,15565
75033,19957
75033,1066655
74536,38673
74536,1158
74536,1137
74536,3897
74536,5296
31668,14407
31668,1926
31668,2467
31668,33040
31668,67153
13501,955
13501,7060
13501,12052
13501,11108
13501,518
15208,58016
15208,10841
15208,37168
15208,9831
15208,22383
172391,60255
172391,3896
172391,884
172391,1285
172391,2975
262543,3131
262543,90514
262543,32597
262543,5694
262543,41043
9288,27422
9288,57143
9288,57144
9288,57145
9288,57146
40880,3900
40880,10727
40880,2206
40880,33679
40880,208506
137,1532
137,1533
137,1534
137,537
137,1535
264999,38673
264999,66743
264999,20580
264999,135352
264999,49706
454,6193
454,6194
454,5723
454,6195
454,4935
288980,9777
288980,6573
288980,15566
288980,33533
288980,5131
33,190
33,193
33,192
33,194
33,3710
12405,76788
12405,76792
12405,72118
12405,72119
12405,76789
10998,3392
10998,515
10998,10427
10998,45865
10998,13636
114,1204
114,1205
114,1208
114,1206
114,1210
9396,57147
9396,57166
9396,42841
9396,57593
9396,17764
319910,77122
319910,7132
319910,11155
319910,21028
319910,54789
2604,500
2604,10361
2604,26466
2604,26469
2604,26467
864,12974
864,12975
864,12976
864,12977
864,7180
14435,49624
14435,5915
14435,43442
14435,76886
14435,39391
1931,31132
1931,22122
1931,31133
1931,31134
1931,31135
691,10222
691,10458
691,10459
691,10460
691,10461
9877,3128
9877,7499
9877,59967
9877,19975
9877,18284
62008,80602
62008,119598
62008,9030
62008,31137
62008,17773
12227,10647
12227,569
12227,5950
12227,71763
12227,1736
13824,28640
13824,23659
13824,55422
13824,16846
13824,36423
71688,5064
71688,34257
71688,205258
71688,388
71688,438859
15173,78297
15173,78298
15173,80678
15173,110801
15173,42223
8291,54421
8291,54422
8291,9788
8291,54423
8291,9782
13950,9778
13950,51944
13950,2478
13950,76093
13950,8170
12158,776
12158,9780
12158,32486
12158,66554
12158,56902
11586,37366
11586,5341
11586,7071
11586,2201
11586,57921
10008,55636
10008,5606
10008,19655
10008,17353
10008,13483
2830,18976
2830,1234
2830,28637
2830,4175
2830,147
12403,63
12403,18082
12403,18324
12403,74568
12403,171522
34563,2178
34563,59174
34563,87588
34563,9788
34563,112566
14557,16857
14557,19184
14557,77028
14557,58058
14557,69803
10368,38225
10368,5309
10368,23709
10368,10978
10368,10437
10280,31512
10280,3266
10280,5148
10280,14884
10280,56152
12637,66776
12637,380
12637,4969
12637,73194
12637,102441
34152,1981
34152,18792
34152,1737
34152,112037
34152,112038
14434,2632
14434,11703
14434,9576
14434,884
14434,52995
11470,62596
11470,69574
11470,69575
11470,69576
11470,224
10741,4173
10741,69122
10741,18976
10741,17628
10741,9994
24940,2140
24940,33260
24940,92857
24940,29930
24940,92859
82679,191228
82679,1148130
82679,151254
82679,928532
82679,530618
1440,204
1440,17178
1440,6161
1440,17183
1440,11315
18041,11866
18041,11006
18041,11661
18041,17286
18041,4886
28029,2882
28029,110
28029,23626
28029,10690
28029,41640
1123,504
1123,15543
1123,15544
1123,15545
1123,15546
14033,13446
14033,41555
14033,8210
14033,1893
14033,15276
87729,1733
87729,21245
87729,9030
87729,12052
87729,18766
16899,10860
16899,25130
16899,5470
16899,5472
16899,124828
41317,5401
41317,26662
41317,30428
41317,113
41317,7664
245700,9191
245700,1221056
245700,72307
245700,72308
245700,72305
16005,504
16005,53714
16005,454
16005,58356
16005,58045
44754,10690
44754,1892
44754,103
44754,4756
44754,124377
23988,59263
23988,7633
23988,81388
23988,77330
23988,84270
43949,62564
43949,236851
43949,28412
43949,11085
43949,4251
142,1810
142,131
142,1811
142,1812
142,1813
9603,5588
9603,58150
9603,328
9603,22226
9603,49002
10712,1231
10712,6065
10712,352
10712,1276
10712,19492
243938,52997
243938,64342
243938,54729
243938,36801
243938,54812
10876,118
10876,204
10876,73421
10876,3895
10876,8226
86838,72466
86838,6807
86838,57755
86838,4690
86838,2887
25208,2231
25208,10132
25208,37042
25208,53923
25208,42694
97370,1245
97370,136796
97370,1034704
97370,1047642
97370,1047643
801,2157
801,2178
801,11960
801,11961
801,9257
70829,1037
70829,19302
70829,21485
70829,4253
70829,54041
54518,150810
54518,76594
54518,57108
54518,120724
54518,219545
44214,524
44214,18973
44214,1925
44214,10767
44214,1920
240,1158
240,3087
240,3092
240,380
240,3096
9816,12041
9816,11868
9816,11703
9816,59568
9816,11067
10131,5139
10131,63914
10131,63915
10131,63916
10131,63917
339984,9278
339984,1164259
339984,26291
339984,1367322
339984,1483525
8859,18976
8859,57599
8859,56128
8859,9278
8859,80109
11967,2880
11967,2628
11967,38560
11967,6952
11967,20212
239563,1532
239563,55536
239563,3489
239563,1274508
239563,40477
222899,55638
222899,8177
222899,35705
222899,52847
222899,4443
4951,1810
4951,12041
4951,24045
4951,40978
4951,38582
10985,132078
10985,13446
10985,11664
10985,11059
10985,21804
9644,2880
9644,2231
9644,16165
9644,13472
9644,58277
332567,59175
332567,59129
332567,1686692
332567,1686693
332567,16841
1954,18976
1954,4766
1954,20189
1954,20220
1954,10128
15489,54812
15489,1534
15489,5376
15489,13604
15489,2230
15250,18284
15250,18792
15250,17605
15250,9788
15250,10964
22345,3391
22345,1062
22345,2109
22345,12688
22345,6844
9448,13240
9448,38560
9448,18979
9448,92866
9448,822
38223,49961
38223,12929
38223,52475
38223,70243
38223,4938
11186,65683
11186,14464
11186,26283
11186,39113
11186,1370
136835,17605
136835,40036
136835,57451
136835,36628
136835,67913
5876,11155
5876,4726
5876,8332
5876,6861
5876,13014
264660,93210
264660,227454
264660,25072
264660,1457238
264660,17199
492,3036
492,6941
492,2229
492,6952
492,6949
25462,2535
25462,9779
25462,18471
25462,17773
25462,52116
238603,1273197
238603,544123
238603,1273198
238603,1273199
238603,6166
10691,205
10691,19487
10691,52374
10691,67070
10691,121453
1251,3899
1251,33515
1251,33516
1251,33517
1251,72202
5172,879
5172,12519
5172,41883
5172,41884
5172,41885
58680,9575
58680,88059
58680,84077
58680,138897
58680,83102
264644,60073
264644,1277188
264644,11148
264644,144160
264644,3905
14577,77075
14577,20788
14577,5251
14577,54826
14577,7167
11592,3391
11592,8975
11592,70233
11592,26457
11592,10826
16406,205
16406,1812
16406,23659
16406,6486
16406,73499
19052,57108
19052,27011
19052,2178
19052,5916
19052,52037
3682,11864
3682,3136
3682,33654
3682,12073
3682,9206
9683,131
9683,12967
9683,6407
9683,11160
9683,3911
2084,2227
2084,21343
2084,1925
2084,2406
2084,21344
107811,996701
107811,73128
107811,65225
107811,131723
107811,95137
13074,2231
13074,2299
13074,21278
13074,10742
13074,2208
144340,56323
144340,22226
144340,3968
144340,10437
144340,12900
48217,6012
48217,15254
48217,1137
48217,19062
48217,24563
28211,1231
28211,3896
28211,71070
28211,41883
28211,91600
47502,38225
47502,9046
47502,31070
47502,47773
47502,42715
9950,12835
9950,20752
9950,17923
9950,60795
9950,7466
84892,33235
84892,10990
84892,132157
84892,22226
84892,19961
24227,60705
24227,2714
24227,15152
24227,4521
24227,19384
9672,10205
9672,13014
9672,12052
9672,18277
9672,6588
44853,3064
44853,63
44853,8210
44853,2630
44853,98
157544,999817
157544,454
157544,938
157544,15336
157544,21193
59678,11109
59678,66431
59678,236695
59678,103351
59678,176188
79777,588671
79777,44736
79777,54620
79777,938095
79777,938096
158011,4587
158011,17140
158011,9779
158011,11486
158011,83244
17043,559670
17043,559671
17043,45586
17043,1371
17043,75122
8952,206
8952,3061
8952,41087
8952,17289
8952,1218149
13435,15543
13435,77078
13435,77079
13435,5292
13435,52847
17187,8945
17187,46593
17187,6368
17187,52602
17187,52995
319,2224
319,4687
319,4688
319,4689
319,64
59457,10912
59457,136532
59457,72305
59457,17476
59457,229395
9504,1158
9504,3151
9504,7447
9504,1903
9504,228
37414,1893
37414,11661
37414,56731
37414,13726
37414,19453
6217,2630
6217,56890
6217,11512
6217,15532
6217,42157
26688,20848
26688,54499
26688,78324
26688,83285
26688,96015
43867,29522
43867,3610
43867,2669
43867,13992
43867,51762
6615,30614
6615,1246
6615,15684
6615,17442
6615,50773
14574,77996
14574,224188
14574,21657
14574,11207
14574,36669
16,47
16,50
16,52
16,53
16,6748
39780,5469
39780,112
39780,8785
39780,207
39780,12206
21612,4690
21612,2969
21612,18750
21612,6588
21612,22461
36691,3392
36691,518
36691,44735
36691,4038
36691,18248
23631,11160
23631,17647
23631,56731
23631,380
23631,49265
45324,1979
45324,11164
45324,131008
45324,58168
45324,12834
12144,44055
12144,71447
12144,16216
12144,40352
12144,3798
56601,5365
56601,11159
56601,57412
56601,28660
56601,60255
9552,37366
9552,2201
9552,9560
9552,21736
9552,5248
578,6355
578,8606
578,3037
578,8607
578,8608
2105,21593
2105,21594
2105,21403
2105,21595
2105,21596
10136,776
10136,4391
10136,42558
10136,11395
10136,97695
67660,8177
67660,98953
67660,22122
67660,35705
67660,55638
10611,9778
10611,18471
10611,5726
10611,11868
10611,230176
154,1748
154,1749
154,1750
154,1751
154,1752
3049,206
3049,586
3049,14405
3049,31004
3049,1223629
860,4756
860,12850
860,12851
860,8937
860,12852
9281,3
9281,11084
9281,14792
9281,526
9281,37422
75674,41901
75674,53257
75674,14331
75674,84754
75674,1025647
9762,38673
9762,20381
9762,58959
9762,58960
9762,58961
3179,17403
3179,62
3179,3416
3179,2493
3179,564
184,2230
184,2231
184,5694
184,2233
184,2232
13335,68842
13335,53493
13335,41686
13335,52997
13335,21675
76726,122889
76726,558466
76726,135651
76726,50217
76726,213044
10269,10400
10269,25503
10269,27563
10269,3160
10269,21521
36819,738
36819,8930
36819,10409
36819,383
36819,65
17130,111946
17130,8691
17130,343
17130,56675
17130,707
57214,225694
57214,225695
57214,1142720
57214,996700
57214,131771
11202,862
11202,9857
11202,40551
11202,15650
11202,12431
9357,2157
9357,935
9357,15424
9357,18662
9357,23628
13812,53828
13812,2202
13812,19487
13812,51670
13812,31132
9030,56731
9030,4941
9030,7489
9030,1118
9030,56732
19084,5726
19084,27011
19084,82587
19084,155783
19084,58197
8386,5384
8386,54799
8386,52057
8386,51944
8386,54800
10437,3895
10437,65294
10437,65297
10437,1048575
10437,64181
1360,3136
1360,658
1360,6859
1360,16406
1360,8688
101267,111455
101267,59919
101267,82663
101267,143742
101267,1070777
222935,94185
222935,1159982
222935,232006
222935,4784
222935,131006
10220,1892
10220,1241
10220,15370
10220,5725
10220,819
284296,2632
284296,5916
284296,65920
284296,17773
284296,71530
31915,3094
31915,2962
31915,23346
31915,15413
31915,136105
11601,4724
11601,49824
11601,7796
11601,14721
11601,119521
205220,5309
205220,4581
205220,1151957
205220,51544
205220,8926
11354,11148
11354,1269
11354,21711
11354,41292
11354,3128
16241,8487
16241,3359
16241,2091
16241,27932
16241,93051
14191,34847
14191,57855
14191,60072
14191,94791
14191,20373
286565,232006
286565,1289968
286565,1029934
286565,148992
286565,934243
26710,62842
26710,18471
26710,11486
26710,5384
26710,45245
129670,6905
129670,62831
129670,59410
129670,35515
129670,825
9059,1954
9059,6573
9059,9575
9059,32290
9059,30485
34549,15789
34549,62760
34549,4496
34549,1211
34549,15760
57157,6885
57157,10872
57157,17178
57157,53755
57157,86624
1948,976
1948,20189
1948,20191
1948,20190
1948,20309
28353,77896
28353,154341
28353,1897
28353,21215
46889,18686
46889,518
46889,15758
46889,42993
46889,38581
38093,15758
38093,4238
38093,52851
38093,25544
38093,119598
14976,1813
14976,14892
14976,60898
14976,946221
14976,58549
11027,514
11027,4431
11027,15765
11027,4250
11027,5657
3635,1245
3635,5472
3635,2037
3635,207
3635,33448
6020,47368
6020,19975
6020,16846
6020,41555
6020,3908
122906,93210
122906,53714
122906,2440
122906,1095524
122906,30083
60599,1205
60599,4038
60599,3129
60599,222330
60599,221600
227719,928575
227719,1279279
227719,515628
227719,57191
227719,76412
14299,3490
14299,2954
14299,14386
14299,17773
14299,31132
19419,77075
19419,4169
19419,518
19419,36802
19419,58663
12088,38559
12088,2115
12088,51641
12088,5365
12088,27993
14799,11514
14799,6008
14799,7489
14799,1242215
14799,8265
9466,11181
9466,351
9466,3266
9466,6193
9466,6885
7510,516
7510,1248
7510,33528
7510,12763
7510,38940
31246,155488
31246,1022712
31246,1223005
31246,1231280
31246,1213580
61752,4604
61752,21353
61752,5281
61752,15899
61752,5578
10944,5344
10944,103
10944,10431
10944,67580
10944,67581
10362,73421
10362,12052
10362,6588
10362,5025
10362,562949
14778,3895
14778,14011
14778,15196
14778,382
14778,15735
45226,3087
45226,4515
45226,21519
45226,70746
45226,7675
10212,529
10212,18023
10212,15234
10212,4654
10212,2203
8669,21028
8669,3223
8669,15250
8669,52852
8669,419
16857,46593
16857,18793
16857,1038
16857,7132
16857,20089
86825,76070
86825,2227
86825,1247
86825,20212
86825,67837
8060,2955
8060,517
8060,1276
8060,53714
8060,1371
15907,111176
15907,55152
15907,111177
15907,111178
15907,15250
38448,72466
38448,5203
38448,95896
38448,135432
38448,78285
9260,3905
9260,21353
9260,6807
9260,2169
9260,40481
61337,13548
61337,26467
61337,15735
61337,13
61337,10774
13079,139
13079,38940
13079,56757
13079,78119
13079,16841
89325,3092
89325,8945
89325,9880
89325,1902
89325,28633
4170,8945
4170,36584
4170,36586
4170,5203
4170,260
12479,62
12479,3926
12479,1733
12479,10767
12479,21104
10133,18325
10133,140
10133,44208
10133,53720
10133,5892
50601,36669
50601,5576
50601,1271
50601,21721
50601,59192
26466,27755
26466,96066
26466,62754
26466,77767
26466,76068
345003,1478271
345003,38559
345003,46948
345003,1239372
345003,1478272
236751,17141
236751,17521
236751,1271809
236751,19159
236751,945302
107,976
107,287
107,980
107,1117
107,1121
8913,56265
8913,56266
8913,1743
8913,56267
8913,13938
18530,14887
18530,12041
18530,31383
18530,268743
18530,28870
927,16170
927,16171
927,16166
927,11715
927,102441
11,2
11,3
11,4
11,5
11,12248
291870,29222
291870,380
291870,143240
291870,119592
291870,20212
907,5004
907,1666
907,400
907,522
907,12248
11887,29222
11887,67599
11887,67600
11887,67601
11887,67602
45317,13240
45317,3894
45317,9273
45317,6832
45317,1415263
12094,9656
12094,56584
12094,56585
12094,56586
12094,110068
10377,4517
10377,2877
10377,3141
10377,19505
10377,56266
249164,56734
249164,221985
249164,60458
249164,175826
249164,825
256092,11155
256092,3036
256092,61914
256092,272408
256092,1325836
9942,13022
9942,6952
9942,21246
9942,60700
9942,16433
10748,66441
10748,4757
10748,59620
10748,5472
10748,17286
1817,72466
1817,2628
1817,2178
1817,8329
1817,3897
10229,16855
10229,81295
10229,9979
10229,589
10229,37014
687,4038
687,2228
687,10360
687,10361
687,8655
796,11863
796,11864
796,368
796,11826
796,7071
22804,2144
22804,36055
22804,22434
22804,6576
22804,12978
10156,14639
10156,6844
10156,29803
10156,13640
10156,9599
12837,501
12837,15758
12837,15565
12837,2598
12837,72208
17708,58317
17708,5025
17708,2314
17708,36602
17708,2969
13937,12074
13937,12139
13937,1159
13937,36926
13937,2518
28932,16483
28932,522
28932,1039
28932,4778
28932,66811
31909,8963
31909,9892
31909,19207
31909,35159
31909,14852
167073,36592
167073,93210
167073,1041440
167073,388
167073,477
3175,31070
3175,31071
3175,37777
3175,22703
3175,31718
14369,52474
14369,18589
14369,58225
14369,72689
14369,28638
16888,51857
16888,80987
16888,3799
16888,56902
16888,17414
